Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID,Ship_Mode,Ship_Date
239,4,332,45,21573085,0,38,0.57,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-02-17,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40067,REGULAR AIR,2012-02-19
246,8,341,45,8622,0.01,29,0.75,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-03-02,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,41153,REGULAR AIR,2009-03-03
250,15,346,45,890178,0.04,31,NULL,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-03-29,HIGH,FURNITURE,CHAIRS & CHAIRMATS,42209,REGULAR AIR,2010-04-01
250,2,345,45,32455,0.08,5,0.58,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-03-29,HIGH,OFFICE SUPPLIES,APPLIANCES,42209,REGULAR AIR,2010-03-29
60,12,81,45,17626,0.07,44,0.39,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-13,MEDIUM,OFFICE SUPPLIES,LABELS,9763,REGULAR AIR,2011-08-16
176,3,239,46,2496,0.05,2,0.38,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-07-09,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,28165,REGULAR AIR,2012-07-11
203,2,278,46,354867,0.01,19,0.56,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-05-07,CRITICAL,OFFICE SUPPLIES,APPLIANCES,32743,REGULAR AIR,2010-05-09
223,4,311,46,8269735,0.01,6,0.55,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-11-22,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,36134,REGULAR AIR,2010-11-22
61,10,82,46,465507,0,32,0.65,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,FURNITURE,BOOKCASES,9927,DELIVERY TRUCK,2011-08-17
61,8,84,46,160808,0.09,34,0.73,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,9927,EXPRESS AIR,2011-08-17
61,15,83,46,100876,0.01,44,0.57,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,FURNITURE,CHAIRS & CHAIRMATS,9927,REGULAR AIR,2011-08-17
170,6,230,47,13702,0.01,19,0.37,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-01-26,CRITICAL,OFFICE SUPPLIES,PAPER,27680,REGULAR AIR,2010-01-27
170,2,230,47,3244,0.01,32,0.59,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-01-26,CRITICAL,OFFICE SUPPLIES,APPLIANCES,27680,REGULAR AIR,2010-01-27
183,3,246,47,29167,0.01,40,0.35,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-03-08,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,29095,REGULAR AIR,2011-03-09
253,4,349,47,710328,0.02,12,0.57,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-12-22,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,42695,REGULAR AIR,2010-12-24
62,6,85,47,1122018,0.06,1,0.36,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-03-04,LOW,OFFICE SUPPLIES,PAPER,10022,REGULAR AIR,2009-03-04
95,6,129,47,206616,0.02,50,0.36,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-08-27,HIGH,OFFICE SUPPLIES,PAPER,15108,REGULAR AIR,2009-08-29
103,3,141,48,25279,0.09,9,0.35,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-07-22,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,16451,REGULAR AIR,2009-07-23
150,17,201,48,434351,0.09,3,0.57,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-11-26,LOW,TECHNOLOGY,OFFICE MACHINES,25377,DELIVERY TRUCK,2012-12-03
207,4,282,48,1350531,0.01,24,0.56,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-08-28,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,33186,REGULAR AIR,2012-08-30
310,2,416,48,158306,0.05,20,0.52,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-11-23,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,54274,REGULAR AIR,2010-11-25
63,3,86,48,82052,0.01,50,0.37,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-08-18,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,10437,REGULAR AIR,2009-08-20
157,10,211,49,46849,0.01,30,0.65,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-01-16,NOT SPECIFIED,FURNITURE,BOOKCASES,26182,DELIVERY TRUCK,2010-01-19
213,8,296,49,43893,0.04,13,0.75,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-14,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,33894,EXPRESS AIR,2010-06-16
213,6,293,49,14066,0,14,0.38,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-14,CRITICAL,OFFICE SUPPLIES,PAPER,33894,REGULAR AIR,2010-06-17
213,16,294,49,4289,0.02,5,0.58,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-14,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",33894,REGULAR AIR,2010-06-15
213,8,295,49,2265,0.09,48,0.64,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-14,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,33894,REGULAR AIR,2010-06-16
259,2,355,49,247583,0.09,42,0.57,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-03-07,MEDIUM,OFFICE SUPPLIES,APPLIANCES,43329,REGULAR AIR,2010-03-10
87,6,116,49,26834,0.09,44,0.37,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-11-15,LOW,OFFICE SUPPLIES,PAPER,13346,REGULAR AIR,2012-11-20
317,8,423,49,38717,0.01,7,0.68,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-10-10,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,55366,REGULAR AIR,2012-10-11
64,11,87,49,6250936,0.01,29,0.75,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-11-16,NOT SPECIFIED,FURNITURE,TABLES,10499,DELIVERY TRUCK,2010-11-17
65,5,88,49,85488,0.09,25,0.55,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-05-27,LOW,FURNITURE,OFFICE FURNISHINGS,10535,REGULAR AIR,2011-05-29
65,13,89,49,8027,0.09,46,0.56,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-05-27,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,10535,REGULAR AIR,2011-06-03
71,5,95,49,15199,0.09,15,0.61,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-04-12,LOW,FURNITURE,OFFICE FURNISHINGS,11456,REGULAR AIR,2010-04-19
280,5,379,49,5239,0.08,8,0.41,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-11-13,CRITICAL,FURNITURE,OFFICE FURNISHINGS,47873,REGULAR AIR,2010-11-15
211,6,289,50,37194,0.05,13,0.38,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-10-17,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,33734,REGULAR AIR,2011-10-18
234,3,325,50,1941755,0.03,15,0.35,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-11-09,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,39364,REGULAR AIR,2012-11-11
234,5,324,50,275493,0.06,29,0.67,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-11-09,HIGH,FURNITURE,OFFICE FURNISHINGS,39364,REGULAR AIR,2012-11-10
257,5,353,50,20533,0,20,0.48,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-07-03,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,43236,REGULAR AIR,2010-07-05
276,13,375,50,316,0.01,12,0.54,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-10-10,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,47460,REGULAR AIR,2010-10-12
66,13,90,50,30854,0,15,0.44,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-23,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,10789,EXPRESS AIR,2010-08-24
75,11,100,50,46791,0.05,26,0.74,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-24,CRITICAL,FURNITURE,TABLES,11941,DELIVERY TRUCK,2010-06-25
75,1,99,50,7307,0.08,4,0.06,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-24,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,11941,REGULAR AIR,2010-06-25
142,8,191,51,268948,0.04,27,0.05,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-08-04,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,24097,REGULAR AIR,2010-08-06
142,8,190,51,1719,0,1,0.49,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-08-04,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,24097,REGULAR AIR,2010-08-04
142,6,191,51,1531,0.01,2,0.38,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-08-04,HIGH,OFFICE SUPPLIES,PAPER,24097,REGULAR AIR,2010-08-06
306,5,412,51,49193,0.04,49,0.55,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-02-20,MEDIUM,FURNITURE,OFFICE FURNISHINGS,53511,REGULAR AIR,2009-02-21
306,3,411,51,2411,0.07,41,0.39,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-02-20,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,53511,REGULAR AIR,2009-02-22
67,6,91,51,40057,0.05,20,0.38,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-08-19,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,10791,REGULAR AIR,2011-08-21
169,6,229,52,20942,0.01,32,0.35,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2009-09-01,CRITICAL,OFFICE SUPPLIES,PAPER,27555,REGULAR AIR,2009-09-03
179,4,242,52,8228425,0.01,15,0.55,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2009-10-08,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28675,REGULAR AIR,2009-10-09
269,4,367,52,67899275,0.08,40,0.59,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-09-01,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45217,REGULAR AIR,2010-09-02
321,6,428,52,73554,0,13,0.37,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-02-16,LOW,OFFICE SUPPLIES,PAPER,57127,REGULAR AIR,2010-02-18
68,4,92,52,1170025,0.04,14,0.57,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-01-03,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10945,REGULAR AIR,2012-01-05
92,8,124,52,31087,0.07,15,0.06,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-01-08,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,14726,REGULAR AIR,2012-01-08
266,5,364,53,3068,0.02,15,0.53,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-07-27,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,44708,REGULAR AIR,2009-07-28
272,4,371,53,6808585,0.05,39,0.37,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-08-25,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45861,REGULAR AIR,2011-08-25
288,12,389,53,4744,0.09,17,0.38,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-06-03,CRITICAL,OFFICE SUPPLIES,LABELS,50117,REGULAR AIR,2011-06-05
297,17,399,53,17171,0.06,1,0.04,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2012-01-11,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,51970,DELIVERY TRUCK,2012-01-13
69,1,93,53,518886,0.01,48,0.78,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2012-11-29,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,11137,REGULAR AIR,2012-11-30
70,3,94,54,33981,0.05,8,0.39,BARRY WEIRICH,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-03-17,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,11202,REGULAR AIR,2012-03-18
245,4,340,55,19114035,0.06,26,0.39,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-11-21,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41063,REGULAR AIR,2012-11-28
245,4,340,55,308363,0.04,10,0.35,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-11-21,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41063,REGULAR AIR,2012-11-28
245,13,339,55,48396,0.01,22,0.59,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-11-21,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,41063,REGULAR AIR,2012-11-23
72,12,96,55,10224,0.09,30,0.38,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-08-24,HIGH,OFFICE SUPPLIES,LABELS,11460,REGULAR AIR,2010-08-26
93,2,125,55,906273,0.09,48,0.55,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-01-25,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,14819,REGULAR AIR,2010-01-27
93,10,126,55,15841,0.07,27,0.61,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-01-25,NOT SPECIFIED,FURNITURE,BOOKCASES,14819,DELIVERY TRUCK,2010-01-26
119,2,162,56,25612,0.03,21,0.58,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-07-27,CRITICAL,OFFICE SUPPLIES,APPLIANCES,19078,REGULAR AIR,2009-07-28
218,3,303,56,22062021,0.06,5,0.04,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-10-23,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,34631,REGULAR AIR,2009-10-24
218,14,304,56,126162,0.07,19,0.41,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-10-23,NOT SPECIFIED,TECHNOLOGY,COPIERS AND FAX,34631,REGULAR AIR,2009-10-25
230,1,319,56,36818,0.07,32,0.58,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-05-21,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,37634,REGULAR AIR,2012-05-22
73,11,97,56,96569,0,6,0.65,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-07-04,HIGH,FURNITURE,TABLES,11495,DELIVERY TRUCK,2011-07-05
77,17,103,56,301941,0.04,25,0.36,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-12-24,LOW,TECHNOLOGY,OFFICE MACHINES,12289,REGULAR AIR,2011-12-28
184,17,248,57,1259391,0.09,49,0.56,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2009-07-02,HIGH,TECHNOLOGY,OFFICE MACHINES,29287,DELIVERY TRUCK,2009-07-04
184,3,247,57,28139,0.01,50,0.39,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2009-07-02,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,29287,REGULAR AIR,2009-07-04
233,11,323,57,606776,0.06,20,0.76,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-08-17,HIGH,FURNITURE,TABLES,38884,DELIVERY TRUCK,2012-08-18
233,6,322,57,256,0.03,47,0.04,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-08-17,HIGH,OFFICE SUPPLIES,PAPER,38884,REGULAR AIR,2012-08-18
74,3,98,57,39784,0,25,0.36,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-11-10,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,11911,REGULAR AIR,2010-11-12
100,8,138,58,12112,0.01,3,0.44,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-05-16,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,16039,REGULAR AIR,2012-05-17
192,5,258,58,25476,0.06,6,0.57,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-06-09,LOW,FURNITURE,OFFICE FURNISHINGS,31169,REGULAR AIR,2011-06-13
222,3,309,58,103882,0.05,45,0.38,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-03-28,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36001,REGULAR AIR,2011-03-30
222,3,310,58,56439,0.09,47,0.04,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-03-28,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36001,REGULAR AIR,2011-04-01
76,4,101,58,80095925,0.02,46,0.59,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-09-19,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,12096,REGULAR AIR,2012-09-19
76,5,102,58,468966,0.01,23,0.59,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-09-19,MEDIUM,FURNITURE,OFFICE FURNISHINGS,12096,REGULAR AIR,2012-09-21
240,11,333,59,46985,0.04,36,0.63,HUNTER GLANTZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-02-23,LOW,FURNITURE,TABLES,40132,DELIVERY TRUCK,2012-02-29
240,3,334,59,34747,0.09,16,0.38,HUNTER GLANTZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-02-23,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,40132,REGULAR AIR,2012-03-02
240,15,333,59,1363,0.04,26,0.56,HUNTER GLANTZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-02-23,LOW,FURNITURE,CHAIRS & CHAIRMATS,40132,DELIVERY TRUCK,2012-02-29
78,3,104,59,3686,0.07,5,0.39,HUNTER GLANTZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-03-23,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,12352,REGULAR AIR,2012-03-24
146,17,196,60,305127,0.01,41,0.37,EUGENE BARCHAS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-05-06,CRITICAL,TECHNOLOGY,OFFICE MACHINES,24515,DELIVERY TRUCK,2010-05-08
152,3,204,60,55723,0.09,24,0.39,EUGENE BARCHAS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-05-12,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,25733,REGULAR AIR,2012-05-17
80,15,106,60,540731,0.04,24,0.59,EUGENE BARCHAS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-08-07,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,12485,DELIVERY TRUCK,2010-08-08
168,4,228,61,2631107,0,16,0.57,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-12,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,27553,REGULAR AIR,2011-08-14
168,1,227,61,1823547,0.03,48,0.65,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-12,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,27553,DELIVERY TRUCK,2011-08-14
296,4,398,61,5033275,0.06,5,0.06,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-05-17,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,51938,REGULAR AIR,2011-05-21
304,5,409,61,573579,0.08,44,0.59,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-03-31,CRITICAL,FURNITURE,OFFICE FURNISHINGS,52964,REGULAR AIR,2010-04-01
81,5,107,61,743,0.08,34,0.43,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-03-03,LOW,FURNITURE,OFFICE FURNISHINGS,12544,REGULAR AIR,2009-03-10
84,15,112,61,529747,0.02,19,0.77,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-30,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,12929,DELIVERY TRUCK,2010-08-31
84,6,113,61,953,0,20,0.36,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-30,CRITICAL,OFFICE SUPPLIES,PAPER,12929,REGULAR AIR,2010-08-31
104,16,142,62,1041999,0.04,1,0.83,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-05-09,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",16545,REGULAR AIR,2010-05-11
104,13,142,62,5097,0.09,10,0.56,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-05-09,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,16545,REGULAR AIR,2010-05-11
156,6,210,62,69741,0.04,36,0.37,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2012-10-29,CRITICAL,OFFICE SUPPLIES,PAPER,26116,REGULAR AIR,2012-10-30
82,14,108,62,2150677,0.06,44,0.36,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-02-09,LOW,TECHNOLOGY,COPIERS AND FAX,12704,REGULAR AIR,2010-02-09
82,1,109,62,66902,0.02,28,0.78,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-02-09,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,12704,DELIVERY TRUCK,2010-02-11
83,12,110,62,114349,0.08,40,0.39,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-01-17,CRITICAL,OFFICE SUPPLIES,LABELS,12771,REGULAR AIR,2009-01-17
83,13,111,62,7808,0.01,46,0.59,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-01-17,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,12771,REGULAR AIR,2009-01-19
118,3,161,63,2379293,0,18,0.35,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-06-07,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19010,REGULAR AIR,2009-06-09
186,10,251,63,838022,0,48,0.72,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-11-25,HIGH,FURNITURE,BOOKCASES,29795,DELIVERY TRUCK,2011-11-26
88,6,117,63,209,0.08,6,0.38,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-09-10,LOW,OFFICE SUPPLIES,PAPER,13702,REGULAR AIR,2011-09-14
85,4,114,63,3187585,0.01,49,0.06,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-09-11,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,13280,REGULAR AIR,2009-09-12
